date,variable,model,count,mae_kw,rmse_kw,bias_kw
2025-06-13,generation,Low-Rank rank 1,144,2156.27438546,2669.62043362,-822.41035687
2025-06-13,generation,Low-Rank rank 3,144,2224.18446488,2548.61399065,-228.88327260
2025-06-13,generation,Low-Rank rank 5,144,2212.24156077,2556.35946188,-303.64574522
2025-06-13,generation,Seasonal + Low-Rank,144,231.58059795,391.19080674,8.56224885
2025-06-14,generation,Yesterday,144,271.40801111,493.75043968,-104.81406944
2025-06-14,generation,Last Week,144,245.98489097,477.92986389,-167.89865764
2025-06-14,generation,7-day mean,144,144.73450804,288.41662377,-19.69034851
2025-06-14,generation,Seasonal,144,229.36783670,455.52200305,-133.20213413
2025-06-14,generation,Low-Rank rank 1,144,2519.19458577,2694.07403724,732.01604298
2025-06-14,generation,Low-Rank rank 3,144,2311.60270842,2600.42092132,-316.67763951
2025-06-14,generation,Low-Rank rank 5,144,2305.28658560,2607.38166507,-368.37959069
2025-06-14,generation,Seasonal + Low-Rank,144,229.36783670,455.52200305,-133.20213413
2025-06-15,generation,Yesterday,144,202.70865208,359.10711173,-28.42065903
2025-06-15,generation,Last Week,144,345.14330972,600.94059842,264.17138333
2025-06-15,generation,7-day mean,144,154.98966637,251.08401785,-24.12548502
2025-06-15,generation,Seasonal,144,233.66050767,397.35295751,103.24576003
2025-06-15,generation,Low-Rank rank 1,144,2269.17795456,2761.29832659,-1007.05920248
2025-06-15,generation,Low-Rank rank 3,144,2317.86779099,2593.14828004,-342.41976409
2025-06-15,generation,Low-Rank rank 5,144,2354.60447787,2573.45808565,-64.53866510
2025-06-15,generation,Seasonal + Low-Rank,144,233.66050767,397.35295751,103.24576003
2025-06-16,generation,Yesterday,144,186.01189236,318.21770771,75.72212431
2025-06-16,generation,Last Week,144,199.98401042,358.76559034,96.32900208
2025-06-16,generation,7-day mean,144,112.81947917,212.10015062,13.85787024
2025-06-16,generation,Seasonal,144,167.40728951,288.42142873,84.99521931
2025-06-16,generation,Low-Rank rank 1,144,2226.10761097,2746.67149864,-927.26036513
2025-06-16,generation,Low-Rank rank 3,144,2290.86303425,2599.82057441,-273.08385820
2025-06-16,generation,Low-Rank rank 5,144,2315.09473447,2588.31722495,-103.98848542
2025-06-16,generation,Seasonal + Low-Rank,144,167.40728951,288.42142873,84.99521931
2025-06-17,generation,Yesterday,144,210.54794514,407.41760941,93.74315903
2025-06-17,generation,Last Week,144,237.81107639,489.29204105,130.05434028
2025-06-17,generation,7-day mean,144,183.69316448,384.59975239,93.83974325
2025-06-17,generation,Seasonal,144,204.11822816,423.45600753,110.08319059
2025-06-17,generation,Low-Rank rank 1,144,2119.67663218,2556.84619729,-834.52894788
2025-06-17,generation,Low-Rank rank 3,144,2214.20381409,2422.91202016,104.09891138
2025-06-17,generation,Low-Rank rank 5,144,2191.06201193,2419.89440295,-51.56968190
2025-06-17,generation,Seasonal + Low-Rank,144,204.11822816,423.45600753,110.08319059
2025-06-18,generation,Yesterday,144,207.06509722,394.44639889,-137.74769306
2025-06-18,generation,Last Week,144,224.64888542,408.40390788,-159.51904236
2025-06-18,generation,7-day mean,144,123.35883115,220.61935078,-62.48714127
2025-06-18,generation,Seasonal,144,193.04941865,345.27436697,-147.54480024
2025-06-18,generation,Low-Rank rank 1,144,2251.07990986,2757.62748434,-959.68899864
2025-06-18,generation,Low-Rank rank 3,144,2353.15687736,2589.65638781,-106.12971443
2025-06-18,generation,Low-Rank rank 5,144,2328.83714232,2598.70449745,-251.26296967
2025-06-18,generation,Seasonal + Low-Rank,144,193.04941865,345.27436697,-147.54480024
2025-06-19,generation,Yesterday,144,230.66388681,440.63043754,-129.53644514
2025-06-19,generation,Last Week,144,228.90545347,437.88354263,-159.17254792
2025-06-19,generation,7-day mean,144,217.95863373,427.66011335,-169.23515179
2025-06-19,generation,Seasonal,144,216.94903222,416.63207344,-142.87269139
2025-06-19,generation,Low-Rank rank 1,144,2379.49418203,3001.80967395,-1104.73085037
2025-06-19,generation,Low-Rank rank 3,144,2437.42622211,2829.83726588,-466.53065490
2025-06-19,generation,Low-Rank rank 5,144,2454.49210403,2810.16702086,-321.90021469
2025-06-19,generation,Seasonal + Low-Rank,144,216.94903222,416.63207344,-142.87269139
2025-06-20,generation,Yesterday,144,178.66625833,309.90783615,14.71099306
2025-06-20,generation,Last Week,144,247.60366528,436.88306944,-216.34259028
2025-06-20,generation,7-day mean,144,156.12025387,255.02922311,-131.78522331
2025-06-20,generation,Seasonal,144,163.42757201,288.01883011,-89.26311944
2025-06-20,generation,Low-Rank rank 1,144,2359.42660782,2935.65811211,-1125.61931464
2025-06-20,generation,Low-Rank rank 3,144,2468.99323562,2716.98744392,-119.56688793
2025-06-20,generation,Low-Rank rank 5,144,2442.41439956,2726.87543068,-272.90121686
2025-06-20,generation,Seasonal + Low-Rank,144,163.42757201,288.01883011,-89.26311944
2025-06-21,generation,Yesterday,144,249.71647222,457.17786504,-139.03439722
2025-06-21,generation,Last Week,144,346.64048194,662.96086984,-250.56291806
2025-06-21,generation,7-day mean,144,286.28272272,550.71241801,-239.91353621
2025-06-21,generation,Seasonal,144,281.71554521,536.42313810,-189.22223160
2025-06-21,generation,Low-Rank rank 1,144,2515.22081813,3188.10445402,-1220.83517724
2025-06-21,generation,Low-Rank rank 3,144,2573.05019606,2989.49486034,-517.69145146
2025-06-21,generation,Low-Rank rank 5,144,2588.96682095,2969.14046222,-380.01567980
2025-06-21,generation,Seasonal + Low-Rank,144,281.71554521,536.42313810,-189.22223160
2025-06-22,generation,Yesterday,144,306.42383403,571.44139140,124.63348264
2025-06-22,generation,Last Week,144,194.84957778,354.13703700,-97.50877639
2025-06-22,generation,7-day mean,144,185.76511885,299.24300203,-79.48535099
2025-06-22,generation,Seasonal,144,233.88547913,399.50231476,24.66946608
2025-06-22,generation,Low-Rank rank 1,144,2365.52553049,2903.82812933,-1109.88516835
2025-06-22,generation,Low-Rank rank 3,144,2424.44493296,2703.51901590,-311.43351355
2025-06-22,generation,Low-Rank rank 5,144,2469.97777296,2688.15448664,41.25931144
2025-06-22,generation,Seasonal + Low-Rank,144,233.88547913,399.50231476,24.66946608
2025-06-23,generation,Yesterday,144,169.53042500,301.52072099,-22.81109444
2025-06-23,generation,Last Week,144,221.54008542,368.37370366,-196.04199514
2025-06-23,generation,7-day mean,144,141.32826845,246.84925397,-88.36662024
2025-06-23,generation,Seasonal,144,160.26658976,268.54885846,-100.76499976
2025-06-23,generation,Low-Rank rank 1,144,2407.55487949,2988.73344294,-1073.71043905
2025-06-23,generation,Low-Rank rank 3,144,2508.57296562,2795.60719964,-123.57847000
2025-06-23,generation,Low-Rank rank 5,144,2512.54149049,2793.28652139,-93.38725547
2025-06-23,generation,Seasonal + Low-Rank,144,160.26658976,268.54885846,-100.76499976
2025-06-24,generation,Yesterday,144,389.12628125,696.98532610,366.06392986
2025-06-24,generation,Last Week,144,262.20783542,481.24015926,76.27877569
2025-06-24,generation,7-day mean,144,308.41016964,543.17535761,305.70330893
2025-06-24,generation,Seasonal,144,286.08142681,536.14123792,235.66061049
2025-06-24,generation,Low-Rank rank 1,144,2048.53363134,2427.90642270,-684.26152871
2025-06-24,generation,Low-Rank rank 3,144,2130.59730654,2328.37770621,46.18817289
2025-06-24,generation,Low-Rank rank 5,144,2141.00087934,2330.59513362,115.14756512
2025-06-24,generation,Seasonal + Low-Rank,144,286.08142681,536.14123792,235.66061049
2025-06-25,generation,Yesterday,144,246.14190972,407.10474933,-209.53892917
2025-06-25,generation,Last Week,144,196.00446042,331.38893671,4.48753958
2025-06-25,generation,7-day mean,144,180.37515248,355.41046411,85.26741181
2025-06-25,generation,Seasonal,144,184.26120073,302.13900273,-113.22701823
2025-06-25,generation,Low-Rank rank 1,144,2500.75368686,2670.66848818,800.18986339
2025-06-25,generation,Low-Rank rank 3,144,2312.58255834,2548.89332575,-207.14452979
2025-06-25,generation,Low-Rank rank 5,144,2276.42265051,2587.11372340,-488.29140870
2025-06-25,generation,Seasonal + Low-Rank,144,184.26120073,302.13900273,-113.22701823
2025-06-26,generation,Yesterday,144,210.69755972,441.92436572,-136.54476944
2025-06-26,generation,Last Week,144,220.03649167,425.33363162,-2.52078472
2025-06-26,generation,7-day mean,144,178.83584861,310.86529481,-51.91843472
2025-06-26,generation,Seasonal,144,167.72898222,358.01286615,-76.23397632
2025-06-26,generation,Low-Rank rank 1,144,2579.34462786,2781.06697069,378.12666766
2025-06-26,generation,Low-Rank rank 3,144,2446.83724152,2773.27105174,-343.04658321
2025-06-26,generation,Low-Rank rank 5,144,2427.92762045,2797.35021307,-500.04125494
2025-06-26,generation,Seasonal + Low-Rank,144,167.72898222,358.01286615,-76.23397632
2025-06-27,generation,Yesterday,144,157.50363472,299.16725761,-26.73115000
2025-06-27,generation,Last Week,144,147.27979444,276.95293167,-43.96292778
2025-06-27,generation,7-day mean,144,135.28403849,271.50172927,-78.28947262
2025-06-27,generation,Seasonal,144,120.23748222,240.09061236,-34.48545000
2025-06-27,generation,Low-Rank rank 1,144,2718.54631332,2936.93507085,782.04617133
2025-06-27,generation,Low-Rank rank 3,144,2493.23029037,2844.03690138,-360.87908527
2025-06-27,generation,Low-Rank rank 5,144,2513.52806572,2831.20181887,-226.44527680
2025-06-27,generation,Seasonal + Low-Rank,144,120.23748222,240.09061236,-34.48545000
2025-06-28,generation,Yesterday,144,161.50373958,295.93234431,37.79010208
2025-06-28,generation,Last Week,144,196.99349931,337.08916121,132.86157153
2025-06-28,generation,7-day mean,144,180.35407609,344.49876465,-34.21895228
2025-06-28,generation,Seasonal,144,151.43646833,264.26533342,80.57226333
2025-06-28,generation,Low-Rank rank 1,144,2364.26784907,3004.01225457,-1065.22073528
2025-06-28,generation,Low-Rank rank 3,144,2476.64421740,2809.70856198,-18.55269688
2025-06-28,generation,Low-Rank rank 5,144,2492.66953945,2811.60990054,64.76474864
2025-06-28,generation,Seasonal + Low-Rank,144,151.43646833,264.26533342,80.57226333
2025-06-29,generation,Yesterday,144,239.13594722,528.93154910,73.65027083
2025-06-29,generation,Last Week,144,248.45097778,422.73391892,81.87835972
2025-06-29,generation,7-day mean,144,164.45137321,307.48519854,20.45109405
2025-06-29,generation,Seasonal,144,208.42690799,403.46690551,77.35291083
2025-06-29,generation,Low-Rank rank 1,144,2596.64852617,2795.54561722,867.28016002
2025-06-29,generation,Low-Rank rank 3,144,2353.82264063,2664.26204014,-293.25447336
2025-06-29,generation,Low-Rank rank 5,144,2417.88766963,2652.29954251,118.90131161
2025-06-29,generation,Seasonal + Low-Rank,144,208.42690799,403.46690551,77.35291083
2025-06-30,generation,Yesterday,144,176.50171875,348.83555122,43.64181597
2025-06-30,generation,Last Week,144,268.38269792,480.76366185,148.33127014
2025-06-30,generation,7-day mean,144,154.31151062,272.56727568,52.39600149
2025-06-30,generation,Seasonal,144,184.19678875,356.01578564,90.75207035
2025-06-30,generation,Low-Rank rank 1,144,2603.03992936,2784.11786231,879.52664325
2025-06-30,generation,Low-Rank rank 3,144,2344.65078862,2644.09419875,-240.80228078
2025-06-30,generation,Low-Rank rank 5,144,2386.59728385,2633.38987534,-17.16387865
2025-06-30,generation,Seasonal + Low-Rank,144,184.19678875,356.01578564,90.75207035
2025-07-01,generation,Yesterday,144,288.67451389,497.07506897,-275.44460139
2025-07-01,generation,Last Week,144,493.36892778,789.76005124,-493.17726111
2025-07-01,generation,7-day mean,144,245.13699008,407.88935048,-244.23878135
2025-07-01,generation,Seasonal,144,373.52974097,601.56472833,-373.42429826
2025-07-01,generation,Low-Rank rank 1,144,2514.35423998,3127.68312890,-1164.81458353
2025-07-01,generation,Low-Rank rank 3,144,2593.92670227,2912.06086377,-236.60640141
2025-07-01,generation,Low-Rank rank 5,144,2553.51263506,2956.68717171,-569.33224060
2025-07-01,generation,Seasonal + Low-Rank,144,373.52974097,601.56472833,-373.42429826
2025-07-02,generation,Yesterday,144,254.53579653,435.82205180,-233.89936736
2025-07-02,generation,Last Week,144,521.92979236,896.96106863,-517.53769931
2025-07-02,generation,7-day mean,144,408.27237728,641.72694077,-407.68425427
2025-07-02,generation,Seasonal,144,369.95020194,624.13045227,-361.53661674
2025-07-02,generation,Low-Rank rank 1,144,2746.27179606,3487.84781000,-1430.92934903
2025-07-02,generation,Low-Rank rank 3,144,2824.44821527,3204.88276517,-383.77403691
2025-07-02,generation,Low-Rank rank 5,144,2808.76539626,3222.32871560,-513.19267671
2025-07-02,generation,Seasonal + Low-Rank,144,369.95020194,624.13045227,-361.53661674
2025-07-03,generation,Yesterday,144,279.38322569,488.27677030,270.36550625
2025-07-03,generation,Last Week,144,205.66117500,348.23315888,-110.62742361
2025-07-03,generation,7-day mean,144,122.50637490,208.73447334,-63.38479097
2025-07-03,generation,Seasonal,144,150.69347010,287.44924278,98.91868781
2025-07-03,generation,Low-Rank rank 1,144,2475.57166570,3086.34580771,-1189.96681405
2025-07-03,generation,Low-Rank rank 3,144,2564.25400415,2847.78890747,-38.38151628
2025-07-03,generation,Low-Rank rank 5,144,2621.13111107,2863.84282299,289.61105904
2025-07-03,generation,Seasonal + Low-Rank,144,150.69347010,287.44924278,98.91868781
2025-07-04,generation,Yesterday,144,237.21112292,514.35743006,-212.87827431
2025-07-04,generation,Last Week,144,296.90736042,528.26414060,-296.77454792
2025-07-04,generation,7-day mean,144,261.80446925,511.78625920,-260.45914762
2025-07-04,generation,Seasonal,144,251.89972104,499.25333157,-250.63159743
2025-07-04,generation,Low-Rank rank 1,144,2693.00441551,3418.64849542,-1282.42474349
2025-07-04,generation,Low-Rank rank 3,144,2737.55688607,3222.87368820,-587.93616477
2025-07-04,generation,Low-Rank rank 5,144,2798.50262992,3172.19147552,-111.12676127
2025-07-04,generation,Seasonal + Low-Rank,144,251.89972104,499.25333157,-250.63159743
2025-07-05,generation,Yesterday,144,163.02917014,304.80557752,-7.02319375
2025-07-05,generation,Last Week,144,361.26528125,618.43482222,-341.58784375
2025-07-05,generation,7-day mean,144,238.72309226,441.39441197,-225.08597738
2025-07-05,generation,Seasonal,144,219.24003437,393.11492928,-157.57728625
2025-07-05,generation,Low-Rank rank 1,144,2708.15772963,3463.09699658,-1339.07065724
2025-07-05,generation,Low-Rank rank 3,144,2832.19883092,3201.58594408,-195.17208482
2025-07-05,generation,Low-Rank rank 5,144,2848.83325172,3196.33024672,-96.07482390
2025-07-05,generation,Seasonal + Low-Rank,144,219.24003437,393.11492928,-157.57728625
2025-07-06,generation,Yesterday,144,267.51800694,483.82543190,234.67340972
2025-07-06,generation,Last Week,144,275.21917847,522.46381401,-180.56470486
2025-07-06,generation,7-day mean,144,197.68585208,325.06542830,58.38569573
2025-07-06,generation,Seasonal,144,190.00221997,322.56681190,47.81625816
2025-07-06,generation,Low-Rank rank 1,144,2477.12513395,3078.95933544,-1056.02028238
2025-07-06,generation,Low-Rank rank 3,144,2621.51571304,2897.59847829,74.17242998
2025-07-06,generation,Low-Rank rank 5,144,2615.06667408,2894.86865793,51.24589583
2025-07-06,generation,Seasonal + Low-Rank,144,190.00221997,322.56681190,47.81625816
2025-07-07,generation,Yesterday,144,305.71454097,507.81504264,-276.47159514
2025-07-07,generation,Last Week,144,501.40478958,787.09017388,-500.67811597
2025-07-07,generation,7-day mean,144,203.68396141,332.85850155,-192.29094157
2025-07-07,generation,Seasonal,144,378.67854000,590.80406702,-377.36452951
2025-07-07,generation,Low-Rank rank 1,144,2742.48581305,3380.36580376,-1236.52309527
2025-07-07,generation,Low-Rank rank 3,144,2836.91800209,3157.19845053,-238.44224842
2025-07-07,generation,Low-Rank rank 5,144,2794.74051720,3193.46952663,-549.23125164
2025-07-07,generation,Seasonal + Low-Rank,144,378.67854000,590.80406702,-377.36452951
2025-07-08,generation,Yesterday,144,265.46167639,407.65411460,98.83630833
2025-07-08,generation,Last Week,144,266.40935764,484.96300936,-126.39720625
2025-07-08,generation,7-day mean,144,192.25104464,339.41650783,-21.92918810
2025-07-08,generation,Seasonal,144,236.22230212,392.22291577,-2.51877323
2025-07-08,generation,Low-Rank rank 1,144,2676.66523261,3402.81560460,-1163.92117488
2025-07-08,generation,Low-Rank rank 3,144,2827.23905854,3198.77626305,-36.10674422
2025-07-08,generation,Low-Rank rank 5,144,2798.53502584,3202.74652594,-179.75189189
2025-07-08,generation,Seasonal + Low-Rank,144,236.22230212,392.22291577,-2.51877323
2025-07-09,generation,Yesterday,144,239.79234861,430.75248760,-34.08916528
2025-07-09,generation,Last Week,144,178.83923056,297.20012499,73.41299583
2025-07-09,generation,7-day mean,144,143.53824732,259.73748174,-37.96160962
2025-07-09,generation,Seasonal,144,182.31471736,316.53290163,14.28680722
2025-07-09,generation,Low-Rank rank 1,144,2697.14123300,3352.17648944,-1185.76940838
2025-07-09,generation,Low-Rank rank 3,144,2849.90008399,3136.14081621,-13.31663125
2025-07-09,generation,Low-Rank rank 5,144,2827.05881087,3138.59859953,-138.70936980
2025-07-09,generation,Seasonal + Low-Rank,144,182.31471736,316.53290163,14.28680722
2025-07-10,generation,Yesterday,144,198.19746319,350.50025032,-44.91412153
2025-07-10,generation,Last Week,144,282.27943472,537.34674189,-241.86663194
2025-07-10,generation,7-day mean,144,124.95849881,248.05253027,-93.36330198
2025-07-10,generation,Seasonal,144,187.90916281,385.91915471,-133.54275122
2025-07-10,generation,Low-Rank rank 1,144,2734.71751121,3431.92309747,-1205.55828654
